SubmissionDate,meta-instanceID,cassava_image_class,cassava_plant_age,cassava_variety,district,subcounty_luweero,subcounty_naka,subcounty_bugiri,subcounty_kamuli,subcounty_nebbi,subcounty_koboko,subcounty_pakwach,cassava_image_1,cassava_image_2,cassava_image_3,cassava_image_4,cassava_image_5,cassava_image_6,cassava_image_7,cassava_image_8,cassava_image_9,cassava_image_10,cassava_comment,cassava_image_gps-Latitude,cassava_image_gps-Longitude,cassava_image_gps-Altitude,cassava_image_gps-Accuracy,phone_ID,start_time,end_time,submission_time,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Subcounty,days
2021-04-01 04:35:33.014000+00:00,uuid:44542758-2caf-46f4-a20b-f5f9abaadddf,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617105352409.jpg,1617105367182.jpg,1617105394062.jpg,1617105409105.jpg,1617105419432.jpg,1617105436267.jpg,1617105445308.jpg,1617105458089.jpg,1617105489375.jpg,1617105500900.jpg,BULOOPA,0.8518339,33.2533959,1087.717426799648,4.32,collect:zDp0HXLKSj38kfPP,2021-03-30 14:55:30.695000+03:00,2021-03-30 14:58:49.106000+03:00,2021-03-30,18970bbf71c250aea46e6aae4d8e57093f1d1d64,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:35:30.931000+00:00,uuid:f3e4233f-900f-4a52-8566-3d4f7a492634,cbsd,10,magana,bugiri,,,nankoma,,,,,1617175016767.jpg,1617175033205.jpg,1617175045257.jpg,1617175056559.jpg,1617175076826.jpg,1617175097141.jpg,1617175141549.jpg,1617175156913.jpg,1617175168810.jpg,1617175178529.jpg,Bugiri nankoma,0.4525517,33.64551,1193.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 10:16:37.173000+03:00,2021-03-31 10:19:55.276000+03:00,2021-03-31,be69b17baa190c1d9d927fac2de47b38066ea198,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:35:29.340000+00:00,uuid:50f60b7c-0753-42de-970c-df9e26ec44de,cbsd,5,magana,bugiri,,,nankoma,,,,,1617183827388.jpg,1617183841909.jpg,1617183896470.jpg,1617183929861.jpg,1617183985364.jpg,1617184027795.jpg,1617184067184.jpg,1617184100850.jpg,1617184128903.jpg,1617184153886.jpg,Nankoma,0.4557739,33.7053114,1213.906425116563,4.92,collect:98nnkCZUL887PcuQ,2021-03-31 12:43:23.491000+03:00,2021-03-31 12:57:27.583000+03:00,2021-03-31,fd323cec3ef593260388c33f045261ddb409e9ac,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:35:25.887000+00:00,uuid:40ffa48d-c6dc-4751-907a-9bc154966e8a,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617105170660.jpg,1617105189450.jpg,1617105204584.jpg,1617105214983.jpg,1617105227056.jpg,1617105242521.jpg,1617105254899.jpg,1617105279691.jpg,1617105293588.jpg,1617105304459.jpg,BULOOPA,0.8518977,33.2533975,1088.7197605472968,4.44,collect:zDp0HXLKSj38kfPP,2021-03-30 14:52:31.656000+03:00,2021-03-30 14:55:26.997000+03:00,2021-03-30,5e7355ee64fd8af39383f914f528edf0dd5b8119,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:35:22.426000+00:00,uuid:94175805-5308-4673-b650-82708f157ff9,cbsd,10,magana,bugiri,,,nankoma,,,,,1617174722253.jpg,1617174742664.jpg,1617174753055.jpg,1617174769557.jpg,1617174789627.jpg,1617174840574.jpg,1617174929583.jpg,1617174954325.jpg,1617174967218.jpg,1617174977409.jpg,Bugiri nankoma,0.4525683,33.645545,1192.4,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 10:11:36.796000+03:00,2021-03-31 10:16:33.466000+03:00,2021-03-31,c855bafd364cf71f1c20ed56d518ddc3ee8a3af4,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:35:22.379000+00:00,uuid:7f572c8b-4884-4495-b927-2c13f9402f8d,cbsd,5,magana,bugiri,,,nankoma,,,,,1617183418165.jpg,1617183447329.jpg,1617183458907.jpg,1617183509590.jpg,1617183529361.jpg,1617183561286.jpg,1617183669788.jpg,1617183694221.jpg,1617183717127.jpg,1617183743790.jpg,Nankoma,0.4554641,33.7051782,1198.0711386596056,5.0,collect:98nnkCZUL887PcuQ,2021-03-31 12:36:09.059000+03:00,2021-03-31 12:57:58.101000+03:00,2021-03-31,7ef22e777ded2c2f2466fac57ebad4920b65e173,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:35:18.804000+00:00,uuid:81f3b9a5-a08a-43a6-8487-20ceb4a4f7b0,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617105005883.jpg,1617105027016.jpg,1617105040095.jpg,1617105048523.jpg,1617105059212.jpg,1617105069239.jpg,1617105079507.jpg,1617105090124.jpg,1617105113341.jpg,1617105126692.jpg,BULOOPA,0.8518978,33.2534113,1086.8054264446716,4.3,collect:zDp0HXLKSj38kfPP,2021-03-30 14:49:35.440000+03:00,2021-03-30 14:52:28.350000+03:00,2021-03-30,eab6bc615990b16853022ce43cc1dd13710ac1d8,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:35:15.195000+00:00,uuid:a3db59be-efb2-4fed-afc0-610d031d5b75,cbsd,10,magana,bugiri,,,nankoma,,,,,1617182523917.jpg,1617182542612.jpg,1617182583154.jpg,1617182602946.jpg,1617182624392.jpg,1617182639350.jpg,1617182661243.jpg,1617182681096.jpg,1617182693919.jpg,1617182756217.jpg,Nankoma,0.4559682,33.7054268,1174.6045900953488,4.9,collect:98nnkCZUL887PcuQ,2021-03-31 12:21:32.633000+03:00,2021-03-31 12:26:53.762000+03:00,2021-03-31,e9f2a52f02c2c06e992773afbc859aee292f567f,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:35:13.830000+00:00,uuid:4320bb18-dcbb-466c-9031-493eee90abe7,cbsd,10,magana,bugiri,,,nankoma,,,,,1617174567899.jpg,1617174581726.jpg,1617174591041.jpg,1617174599403.jpg,1617174608222.jpg,1617174621747.jpg,1617174631608.jpg,1617174648287.jpg,1617174659911.jpg,1617174676423.jpg,Bugiri nankoma,0.4530267,33.6454317,1179.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 10:08:33.831000+03:00,2021-03-31 10:11:33.275000+03:00,2021-03-31,d9e753daa55618da32eddabd866806de3b45cbc5,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:35:12.202000+00:00,uuid:928276ea-d78c-41ca-a9f2-50d5d2f79551,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104741645.jpg,1617104761100.jpg,1617104775267.jpg,1617104795447.jpg,1617104809024.jpg,1617104894464.jpg,1617104905402.jpg,1617104923112.jpg,1617104934240.jpg,1617104945461.jpg,BULOOPA,0.8518657,33.2534029,1086.518402347432,4.42,collect:zDp0HXLKSj38kfPP,2021-03-30 14:45:09.753000+03:00,2021-03-30 14:49:29.906000+03:00,2021-03-30,20829507dbff51478fbc9e5bd423f7a5bab09991,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:35:08.203000+00:00,uuid:a8d25597-214c-474d-bfc7-d09297c14262,cbsd,6,magana,bugiri,,,nankoma,,,,,1617182220789.jpg,1617182245508.jpg,1617182265765.jpg,1617182282511.jpg,1617182342915.jpg,1617182357626.jpg,1617182380831.jpg,1617182395124.jpg,1617182414690.jpg,1617182446275.jpg,Nankoma,0.4559691,33.7053286,1184.329271656221,4.86,collect:98nnkCZUL887PcuQ,2021-03-31 12:16:07.227000+03:00,2021-03-31 12:21:23.371000+03:00,2021-03-31,910058c98c73e3396b0e3660fb927403a86f2305,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:35:05.304000+00:00,uuid:5a62a706-d4c2-48f3-9561-a0b024b3806a,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104444028.jpg,1617104457951.jpg,1617104475753.jpg,1617104494771.jpg,1617104527290.jpg,1617104552575.jpg,1617104576249.jpg,1617104620975.jpg,1617104637218.jpg,1617104655848.jpg,BULOOPA,0.852037,33.2533773,1088.6821792726323,4.32,collect:zDp0HXLKSj38kfPP,2021-03-30 14:40:12.098000+03:00,2021-03-30 14:44:44.307000+03:00,2021-03-30,30841edad3850eb2380dc3f78bedb58109249e78,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:35:04.486000+00:00,uuid:aa6ac6a2-286c-4403-b6ca-a7a99731b775,cbsd,12,magana,bugiri,,,nankoma,,,,,1617174379092.jpg,1617174391634.jpg,1617174402203.jpg,1617174411880.jpg,1617174422467.jpg,1617174433283.jpg,1617174442661.jpg,1617174451718.jpg,1617174467103.jpg,1617174480383.jpg,Bugiri nankoma,0.4530483,33.64525,1171.1,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 10:05:52.669000+03:00,2021-03-31 10:08:29.611000+03:00,2021-03-31,b6334ceb08260717e9e5acb702bebed5af188605,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:35:01.101000+00:00,uuid:2908a168-4b76-4233-b967-0c750c84673e,healthy,7,magana,bugiri,,,nankoma,,,,,1617181164558.jpg,1617181172225.jpg,1617181196376.jpg,1617181227759.jpg,1617181259734.jpg,1617181296949.jpg,1617181322800.jpg,1617181335625.jpg,1617181345676.jpg,1617181365561.jpg,Nankoma,0.4538594,33.7063034,1208.3812519427818,4.766,collect:98nnkCZUL887PcuQ,2021-03-31 11:58:40.190000+03:00,2021-03-31 12:16:03.366000+03:00,2021-03-31,91867769428510dd8d8afaf907edc04445fbee17,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:58.988000+00:00,uuid:eddcca7c-37b4-49a4-9e0f-c775035fac8e,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617104166374.jpg,1617104253223.jpg,1617104269628.jpg,1617104281879.jpg,1617104304724.jpg,1617104320782.jpg,1617104334259.jpg,1617104345267.jpg,1617104373529.jpg,1617104387838.jpg,BULOOPA,0.8520803,33.2534011,1089.0357379899503,4.46,collect:zDp0HXLKSj38kfPP,2021-03-30 14:35:41.570000+03:00,2021-03-30 14:40:09.039000+03:00,2021-03-30,f2b3711242701f1462d6ab50bf7a7ccf1d801988,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:34:55.317000+00:00,uuid:83420971-906d-458c-b9f1-8fb5e4659df6,cbsd,5,magana,bugiri,,,nankoma,,,,,1617172920393.jpg,1617172931763.jpg,1617172951253.jpg,1617172965183.jpg,1617172975309.jpg,1617172985726.jpg,1617172996177.jpg,1617173007749.jpg,1617173019364.jpg,1617173030180.jpg,Bugiri nankoma,0.4804867,33.7092533,1176.9,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 09:41:29.768000+03:00,2021-03-31 09:44:23.571000+03:00,2021-03-31,460e6d8c0e28ef291a7ba2a948fd90cd1cad02c0,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:54.613000+00:00,uuid:cd85457b-9bd0-42d7-a14c-4f8a6952ce17,healthy,12,magana,bugiri,,,nankoma,,,,,1617180924737.jpg,1617180935149.jpg,1617180946296.jpg,1617180974443.jpg,1617180990140.jpg,1617181003339.jpg,1617181015299.jpg,1617181025796.jpg,1617181036832.jpg,1617181059538.jpg,Nankoma,0.45387,33.7063216,1184.8047692306986,4.25,collect:98nnkCZUL887PcuQ,2021-03-31 11:54:19.647000+03:00,2021-03-31 12:05:19.001000+03:00,2021-03-31,258ce83fa3ab9f2b2cf40eb58fc3c7779feb3b7d,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:52.703000+00:00,uuid:40659f1f-0ea3-42a7-b8b4-4211e3f8c2c8,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617103864062.jpg,1617103882096.jpg,1617103920770.jpg,1617103958193.jpg,1617103989618.jpg,1617104011346.jpg,1617104041279.jpg,1617104056866.jpg,1617104071835.jpg,1617104091275.jpg,BULOOPA,0.8521879,33.253346,1089.4763464456437,3.9,collect:zDp0HXLKSj38kfPP,2021-03-30 14:30:41.166000+03:00,2021-03-30 14:35:38.484000+03:00,2021-03-30,ae6d4c6a4555e6ca99b5af9b19da816f0e0fdc1a,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:34:47.685000+00:00,uuid:0b65d6f1-2299-4730-bb6b-d5edf67c013c,cbsd,10,magana,bugiri,,,nankoma,,,,,1617178511143.jpg,1617178534791.jpg,1617178547815.jpg,1617178582376.jpg,1617178595611.jpg,1617178611171.jpg,1617178627622.jpg,1617178644402.jpg,1617178680429.jpg,1617178701512.jpg,Nankoma,0.452327,33.6440916,1222.7726103269815,4.8,collect:98nnkCZUL887PcuQ,2021-03-31 11:14:45.218000+03:00,2021-03-31 11:19:11.314000+03:00,2021-03-31,89da98e3e08c1fa358d1a316dcf4272dc356832a,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:47.019000+00:00,uuid:a08f97b4-6163-4d42-91ca-b53c1eccff35,cbsd,5,magana,bugiri,,,nankoma,,,,,1617172660904.jpg,1617172676319.jpg,1617172689045.jpg,1617172705843.jpg,1617172716596.jpg,1617172727211.jpg,1617172753174.jpg,1617172832167.jpg,1617172844139.jpg,1617172859575.jpg,Bugiri nankoma,0.4804467,33.7092283,1176.6,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 09:37:11.218000+03:00,2021-03-31 09:41:16.527000+03:00,2021-03-31,c93a669a8c78c30f476da6893c961a7ed1b2ae61,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:46.235000+00:00,uuid:ef6a3799-fcfc-43c7-b842-3b17550d8b9e,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617103503870.jpg,1617103521577.jpg,1617103608152.jpg,1617103640754.jpg,1617103662495.jpg,1617103729658.jpg,1617103745267.jpg,1617103758442.jpg,1617103769708.jpg,1617103782640.jpg,BULOOPA,0.8521952,33.2533819,1089.9723221714523,3.9,collect:zDp0HXLKSj38kfPP,2021-03-30 14:24:34.300000+03:00,2021-03-30 14:30:37.708000+03:00,2021-03-30,7b1072340b0a03456b35f00c03debd0fd9c63afa,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:34:41.182000+00:00,uuid:eec3308b-906c-491f-bfe3-00c4896021f8,cbsd,10,magana,bugiri,,,nankoma,,,,,1617178169853.jpg,1617178211023.jpg,1617178224442.jpg,1617178335797.jpg,1617178348467.jpg,1617178361803.jpg,1617178384528.jpg,1617178397181.jpg,1617178412475.jpg,1617178429887.jpg,Nankoma,0.4522878,33.6441109,1187.543944242024,4.86,collect:98nnkCZUL887PcuQ,2021-03-31 11:08:55.079000+03:00,2021-03-31 11:14:32.202000+03:00,2021-03-31,5b24e0dab80042438a096b97cefd04e047fbfac2,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:39.370000+00:00,uuid:9f874cf5-4b40-4812-acbc-bf7522b393d6,cbsd,12,tme 14,kamuli,,,,bulopa,,,,1617103254799.jpg,1617103266685.jpg,1617103278793.jpg,1617103315023.jpg,1617103326305.jpg,1617103339749.jpg,1617103354697.jpg,1617103380124.jpg,1617103398228.jpg,1617103435888.jpg,BULOOPA,0.8522233,33.2534316,1098.498768800684,4.8,collect:zDp0HXLKSj38kfPP,2021-03-30 14:20:00.707000+03:00,2021-03-30 14:24:30.925000+03:00,2021-03-30,5cab5f5782b2d142a78da18caab8fde1832535b6,13,User_Claire,10,10,bulopa,2021-03-30
2021-04-01 04:34:38.294000+00:00,uuid:e37bb4fc-068c-4021-8ad5-f306ea52cbd7,cbsd,5,magana,bugiri,,,nankoma,,,,,1617172448068.jpg,1617172459043.jpg,1617172468619.jpg,1617172482237.jpg,1617172491712.jpg,1617172525664.jpg,1617172548239.jpg,1617172558362.jpg,1617172596937.jpg,1617172607772.jpg,Bugiri nankoma,0.48043,33.7091483,1174.8,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 09:33:39.684000+03:00,2021-03-31 09:37:07.821000+03:00,2021-03-31,52266ca876c950aa1de95c7f7c42485e3aabef76,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:34.319000+00:00,uuid:49f6924c-b472-4896-b03c-1d143010e8fa,cbsd,10,magana,bugiri,,,nankoma,,,,,1617177576822.jpg,1617177607246.jpg,1617177621148.jpg,1617177664736.jpg,1617177677046.jpg,1617177724273.jpg,1617177791323.jpg,1617177812847.jpg,1617177841413.jpg,1617177969393.jpg,Nankoma,0.45216,33.6436953,1211.3952560969824,4.58,collect:98nnkCZUL887PcuQ,2021-03-31 10:59:00.061000+03:00,2021-03-31 11:06:53.669000+03:00,2021-03-31,7dfe8eea682944c1883f75b78da7e96d563aa338,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:32.241000+00:00,uuid:fd3160c3-5dbd-4526-b5fd-aa135f716d5d,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617099682353.jpg,1617099720488.jpg,1617099740778.jpg,1617099787996.jpg,1617099800605.jpg,1617099861143.jpg,1617099885889.jpg,1617099944915.jpg,1617099955560.jpg,1617099977948.jpg,Namwendwa,0.8804461,33.2274539,1125.740692828197,4.48,collect:zDp0HXLKSj38kfPP,2021-03-30 13:20:18.954000+03:00,2021-03-30 13:26:44.476000+03:00,2021-03-30,fdfdc979e499a4945db97ba8cdcd21458d474086,13,User_Claire,10,10,namwendwa,2021-03-30
2021-04-01 04:34:29.375000+00:00,uuid:88d6fb60-8365-469c-994c-e7bcc2771b91,cbsd,5,magana,bugiri,,,nankoma,,,,,1617172288335.jpg,1617172299002.jpg,1617172322317.jpg,1617172331830.jpg,1617172343100.jpg,1617172352773.jpg,1617172368555.jpg,1617172378567.jpg,1617172389781.jpg,1617172398124.jpg,Bugiri nankoma,0.4804067,33.7092017,1174.1,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 09:30:47.777000+03:00,2021-03-31 09:33:35.720000+03:00,2021-03-31,1eb9caac32c1dc9829ad6c2a4269737ce08d6aa8,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:28.052000+00:00,uuid:475d3eb5-aefa-4b88-a5cb-bbaae2727603,cbsd,10,magana,bugiri,,,nankoma,,,,,1617177248064.jpg,1617177289610.jpg,1617177309058.jpg,1617177332184.jpg,1617177356939.jpg,1617177371909.jpg,1617177441525.jpg,1617177454898.jpg,1617177497770.jpg,1617177510276.jpg,Nankoma,0.4523503,33.6439343,1209.7583911293752,4.62,collect:98nnkCZUL887PcuQ,2021-03-31 10:53:37.017000+03:00,2021-03-31 10:58:57.053000+03:00,2021-03-31,e12fb1db3acee575dca62d4f3afcf1ca1f45a8a7,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:25.171000+00:00,uuid:57c50db3-9498-4844-81e3-26f98964746d,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617099304920.jpg,1617099318796.jpg,1617099339041.jpg,1617099358764.jpg,1617099395333.jpg,1617099421311.jpg,1617099468845.jpg,1617099510367.jpg,1617099526761.jpg,1617099586005.jpg,Namwendwa,0.8805124,33.2272698,1139.5712040094736,4.74,collect:zDp0HXLKSj38kfPP,2021-03-30 13:14:21.173000+03:00,2021-03-30 13:37:52.262000+03:00,2021-03-30,20f8432f3d4ebaf869b52143a0c77bcf70bc1bf2,13,User_Claire,10,10,namwendwa,2021-03-30
2021-04-01 04:34:21.557000+00:00,uuid:547dde45-16c7-4d23-9a7f-f740fc637741,cbsd,10,magana,bugiri,,,nankoma,,,,,1617177021838.jpg,1617177034266.jpg,1617177045507.jpg,1617177056058.jpg,1617177067383.jpg,1617177081264.jpg,1617177102909.jpg,1617177113655.jpg,1617177132315.jpg,1617177149921.jpg,Nankoma,0.4522972,33.6439991,1191.74915631853,5.0,collect:98nnkCZUL887PcuQ,2021-03-31 10:50:03.267000+03:00,2021-03-31 10:53:27.785000+03:00,2021-03-31,d0cf88ff872956fdf210d3f9c54c41fec8276eb7,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:20.392000+00:00,uuid:0d26feb8-8040-449f-9ecc-5b77c2c2a4ab,cbsd,5,magana,bugiri,,,nankoma,,,,,1617172099096.jpg,1617172112285.jpg,1617172132507.jpg,1617172144940.jpg,1617172155177.jpg,1617172165109.jpg,1617172177973.jpg,1617172193684.jpg,1617172206667.jpg,1617172219668.jpg,Bugiri nankoma,0.4804233,33.7091333,1174.6,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 09:27:52.926000+03:00,2021-03-31 09:30:44.224000+03:00,2021-03-31,18134341165429cd47ede61b15845318537e6520,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:18.429000+00:00,uuid:bd1a9625-c23c-4c9d-8945-7294f00a480e,cbsd,12,tme 14,kamuli,,,,namwendwa,,,,1617099015273.jpg,1617099031451.jpg,1617099047821.jpg,1617099068111.jpg,1617099083581.jpg,1617099095588.jpg,1617099113547.jpg,1617099150130.jpg,1617099207963.jpg,1617099226157.jpg,Namwendwa,0.8806937,33.227503,1121.0709305541689,4.86,collect:zDp0HXLKSj38kfPP,2021-03-30 13:09:36.274000+03:00,2021-03-30 13:14:18.102000+03:00,2021-03-30,41bc9bc4282cf337776d3ba464b9f65e2d3a01ca,13,User_Claire,10,10,namwendwa,2021-03-30
2021-04-01 04:34:14.281000+00:00,uuid:dcb8f2a0-6de2-4013-97de-da890181b28e,cbsd,10,magana,bugiri,,,nankoma,,,,,1617176791972.jpg,1617176804589.jpg,1617176818413.jpg,1617176827875.jpg,1617176840511.jpg,1617176857303.jpg,1617176907021.jpg,1617176928645.jpg,1617176955660.jpg,1617176968478.jpg,Nankoma,0.4523377,33.6440708,1190.287523473959,4.66,collect:98nnkCZUL887PcuQ,2021-03-31 10:46:09.080000+03:00,2021-03-31 10:50:00.183000+03:00,2021-03-31,e476e5de18c363cd2da0efc5a5a56a79c621d5cc,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:11.690000+00:00,uuid:d03425e4-fe56-4786-82e2-23b2cd7a07d0,cbsd,5,tme 14,kamuli,,,,namwendwa,,,,1617098749679.jpg,1617098786472.jpg,1617098799092.jpg,1617098813823.jpg,1617098837448.jpg,1617098871784.jpg,1617098887802.jpg,1617098907658.jpg,1617098929557.jpg,1617098941420.jpg,Namwendwa,0.8804037,33.2274381,1118.5247581995327,4.66,collect:zDp0HXLKSj38kfPP,2021-03-30 13:01:34.355000+03:00,2021-03-30 13:37:36.469000+03:00,2021-03-30,71f29527853f28f08655da228eac09db38ce0635,13,User_Claire,10,10,namwendwa,2021-03-30
2021-04-01 04:34:11.510000+00:00,uuid:1a795b91-88e9-43fd-a119-f1732e6ac34f,cbsd,5,magana,bugiri,,,nankoma,,,,,1617171600741.jpg,1617171617439.jpg,1617171629054.jpg,1617171653303.jpg,1617171677999.jpg,1617171819332.jpg,1617171830376.jpg,1617171871509.jpg,1617171882782.jpg,1617171905112.jpg,Bugiri nankoma,0.4804567,33.709075,1173.5,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 09:19:33.651000+03:00,2021-03-31 09:26:27.667000+03:00,2021-03-31,eaf85f0450a4c98fe1b9e8a53002c9ddc69ca715,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:08.536000+00:00,uuid:3e74903f-a27c-4b86-82f1-938d87b19fd1,cbsd,10,magana,bugiri,,,nankoma,,,,,1617176621322.jpg,1617176635622.jpg,1617176649983.jpg,1617176661615.jpg,1617176677565.jpg,1617176689871.jpg,1617176702774.jpg,1617176712905.jpg,1617176723977.jpg,1617176744371.jpg,Nankoma,0.452244,33.6440943,1188.2300977364011,4.916,collect:98nnkCZUL887PcuQ,2021-03-31 10:43:18.997000+03:00,2021-03-31 10:46:04.091000+03:00,2021-03-31,c0ba48a14bd214a16497cf7f5b50e1c9cb11cfa0,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:04.633000+00:00,uuid:ecc00528-59e4-42c6-96aa-a03b47c390ed,cbsd,12,nase 13,kamuli,,,,kitayumdwa,,,,1617097495870.jpg,1617097514000.jpg,1617097524939.jpg,1617097541636.jpg,1617097575909.jpg,1617097591110.jpg,1617097625026.jpg,1617097651000.jpg,1617097677492.jpg,1617097715714.jpg,Kamuli Kitayundwa,0.8908221,33.2099935,1121.4271175940587,4.3,collect:zDp0HXLKSj38kfPP,2021-03-30 12:44:29.534000+03:00,2021-03-30 12:49:00.521000+03:00,2021-03-30,21180c5ed792e603515adf8e0158bb6661316d22,13,User_Claire,10,10,kitayumdwa,2021-03-30
2021-04-01 04:34:03.079000+00:00,uuid:1076d0fd-5d81-4578-a4ca-ff24fde8db92,cbsd,5,magana,bugiri,,,nankoma,,,,,1617171319861.jpg,1617171329102.jpg,1617171337535.jpg,1617171355941.jpg,1617171403303.jpg,1617171418061.jpg,1617171454230.jpg,1617171467959.jpg,1617171481727.jpg,1617171548900.jpg,Bugiri nankoma,0.480665,33.708865,1168.8,3.9,collect:IklMfYh8bTivpeV8,2021-03-31 09:12:40.812000+03:00,2021-03-31 09:19:29.994000+03:00,2021-03-31,510feb6873f62c1efdc4e0b0e241b09a728e0965,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:34:02.170000+00:00,uuid:0d6e2dfb-d8a8-4f2b-a746-3cdee7e4d372,cbsd,10,magana,bugiri,,,nankoma,,,,,1617176415226.jpg,1617176425394.jpg,1617176436436.jpg,1617176446662.jpg,1617176459301.jpg,1617176469375.jpg,1617176494674.jpg,1617176546299.jpg,1617176558542.jpg,1617176574163.jpg,Nankoma,0.4522431,33.6440837,1196.1195078599055,4.6,collect:98nnkCZUL887PcuQ,2021-03-31 10:35:30.507000+03:00,2021-03-31 10:43:15.736000+03:00,2021-03-31,86a61c5f5313c35c3e877f93b10d73167f114193,10,User_chodrine,10,10,nankoma,2021-03-31
2021-04-01 04:33:57.970000+00:00,uuid:6cb0ed9a-ca34-4e62-8c31-e4c9d70315fd,cbsd,12,nase 13,kamuli,,,,kitayumdwa,,,,1617097241324.jpg,1617097285744.jpg,1617097300650.jpg,1617097326275.jpg,1617097354342.jpg,1617097387454.jpg,1617097402060.jpg,1617097414817.jpg,1617097429143.jpg,1617097440851.jpg,Kamuli Kitayundwa,0.8908494,33.2100191,1121.0059104993777,4.6,collect:zDp0HXLKSj38kfPP,2021-03-30 12:40:08.252000+03:00,2021-03-30 12:44:26.212000+03:00,2021-03-30,e0754569dc87e188ea68d19d58ab00d7d0e545bc,13,User_Claire,10,10,kitayumdwa,2021-03-30
2021-04-01 04:33:55.664000+00:00,uuid:afd15ec2-03d3-4f11-ba54-1dd69c6d6e15,cbsd,10,magana,bugiri,,,nankoma,,,,,1617175539280.jpg,1617175555893.jpg,1617175730044.jpg,1617175747422.jpg,1617175763452.jpg,1617175813169.jpg,1617175844994.jpg,1617175857889.jpg,1617175870638.jpg,1617175891120.jpg,Nankoma,0.4524956,33.6446872,1203.6027037333452,4.66,collect:98nnkCZUL887PcuQ,2021-03-31 10:24:17.072000+03:00,2021-03-31 10:31:53.175000+03:00,2021-03-31,844f92ed59c56227828b21db06825cf5c433601b,10,User_chodrine,10,10,nankoma,2021-03-31
